# NumberOfHospitals NumberOfScenarios TimeHorizon
74700  19415  7458  
93614  7586  3505  
8731  8122  7701  
37404  18024  17001  
80514  16981  7204  
43252  27127  14839  
51946  26853  14750  
67734  26826  8893  
83862  18124  3214  
69257  23493  7688  
36285  30190  17742  
83019  20727  1656  
37403  20511  14322  
70891  24300  7551  
59733  26819  12185  
43934  24278  16026  
71840  24346  6359  
9502  7086  7857  
50971  28889  13943  
34518  24415  14872  
84240  17020  3964  
25851  21649  14993  
8187  8601  7975  
83454  13765  7842  
37859  28220  17397  
83887  18924  2109  
55381  25421  11903  
66349  21711  10578  
16851  16047  12503  
79050  20320  4610  
44860  23957  15508  
49748  24132  16888  
83255  17132  3270  
44000  23868  17105  
52097  27885  13006  
91071  13459  1261  
17044  15179  11932  
17377  15289  10867  
59636  28449  10772  
65603  23354  10405  
37146  23360  16227  
73395  20398  7645  
44362  25652  15004  
41090  28434  15313  
71433  24492  6451  
18923  13983  11298  
73683  18005  10035  
25816  20517  13361  
7148  6948  7188  
48296  22468  18211  
33988  21057  15943  
64662  23808  10984  
7630  7846  8088  
25502  21372  14632  
69173  20952  11192  
17739  15207  12467  
77754  20639  4841  
9069  8230  6507  
36006  24317  14125  
56096  21922  11767  
26017  21033  15574  
38100  24368  12317  
53964  25820  11054  
55607  26166  11017  
35376  24514  16517  
26748  18433  13889  
66490  23841  9173  
8232  7025  8126  
16669  15468  12887  
37718  27842  17679  
54763  27464  11764  
70967  22968  7826  
67171  25791  7029  
50588  27130  14683  
62400  25641  10911  
32054  26492  15911  
37293  21655  14166  
9305  7578  7336  
35548  24228  16443  
45838  24951  14451  
8277  7241  7307  
48495  28139  16723  
65298  22609  8936  
52771  26230  14374  
27173  20159  15054  
57144  26254  10404  
48433  32484  13775  
42790  25716  14174  
17603  15670  12180  
58571  27137  11294  
56243  31059  10678  
54903  30102  10942  
17262  15702  12845  
18314  14758  12198  
27886  18870  12975  
60595  29596  10054  
16887  14822  11381  
9249  8228  7054  
15121  16144  11460  
63638  24815  10388  
58737  34340  8412  
69400  24669  6814  
70186  25165  7426  
60731  28106  10561  
89154  13958  2593  
43324  27762  13197  
18194  14072  12968  
53150  26170  11630  
49678  25651  15811  
18483  15229  11753  
94501  8693  2704  
9538  7370  7955  
73719  22294  6732  
89271  11926  3933  
56626  22401  11858  
7594  7933  7022  
82873  10440  8452  
52426  28143  10999  
70975  20554  11213  
16811  15092  11573  
52575  26278  12055  
28591  18252  15079  
19109  15127  12607  
93331  9588  2680  
46038  25546  14139  
73989  18690  10146  
37761  23463  15517  
75615  20867  6486  
76899  21536  6164  
57419  25418  12289  
80903  20074  3865  
77023  15980  7752  
72003  21947  8635  
82927  13703  6795  
67714  26009  6964  
15545  12383  12703  
87245  11945  5688  
39187  28914  16777  
94960  9371  1168  
63293  26635  9838  
51466  23985  13495  
61761  24105  13915  
9124  8640  6622  
8921  8556  7341  
16944  15995  11700  
8695  7092  6541  
28177  19611  15064  
52964  26957  15498  
65519  22291  10630  
78471  21913  4312  
45089  31060  11361  
17784  14715  13153  
36871  24333  12864  
46469  22213  15336  
65715  21955  10839  
63550  27155  10590  
62702  25787  7887  
40878  28258  15792  
45649  21802  12908  
56867  25522  11273  
42315  24335  15953  
8530  8631  7876  
88540  13388  3328  
36508  24377  15078  
14694  13310  14087  
73416  22403  8281  
16155  14085  13339  
27820  17135  14678  
89990  13706  1538  
32584  23438  17540  
75911  21061  6527  
85405  15503  3517  
35997  24424  14203  
26172  18656  14415  
85208  13669  6018  
84628  16119  4322  
47809  25558  13960  
36836  24070  14303  
76137  18712  7728  
92941  11430  1361  
91015  13200  1362  
37419  24050  15289  
34188  25744  16241  
69005  27266  7874  
38034  22310  16172  
56020  24107  11881  
25526  20352  16071  
33163  22927  15805  
73165  19829  10153  
9358  8182  7349  
70098  24519  9347  
9399  7705  6923  
81192  15491  7645  
53074  26745  10936  
17839  14868  11809  
7634  8080  7730  
9182  8709  6878  
55872  26746  13765  
