# NumberOfHospitals NumberOfScenarios TimeHorizon
107485  53796  33294  
59576  44677  33996  
144235  60033  23106  
99738  62516  36835  
109811  54376  32190  
18378  19749  18683  
21981  16619  17420  
147722  53206  28210  
162833  60827  13018  
19683  17834  19036  
57984  51658  36624  
142194  66861  21360  
215798  28059  2753  
132058  64873  32116  
119661  66604  30259  
109064  60234  34789  
168218  56304  16107  
17984  18338  16271  
192498  40619  13195  
57034  50217  35305  
147239  65808  17970  
155626  61573  21718  
131864  61159  25897  
44648  34899  29155  
35381  37876  30789  
18218  20391  14128  
19793  20124  18007  
182675  41141  14164  
112076  59545  31385  
210291  32343  4311  
151515  60745  19340  
56078  40825  35898  
191579  44720  9216  
61584  40886  31603  
147777  62751  19101  
61697  49269  27769  
170956  60862  10716  
139653  53988  29420  
192725  43067  8220  
60734  42780  35491  
59498  50612  32277  
106080  60211  35826  
134069  65351  27607  
109362  60392  34976  
199870  31210  13701  
84675  48431  40639  
178432  48944  15260  
186695  48080  8884  
190179  46713  7889  
100509  64613  29993  
66693  48109  31087  
165842  55979  16046  
158660  54108  22770  
140958  58210  30706  
21575  20040  18318  
177796  47570  15431  
138662  56430  29491  
19885  20081  17770  
153722  58267  20412  
170321  55816  12989  
19599  18352  17858  
130291  72615  25309  
119158  61223  33947  
133661  61688  32855  
18625  19642  16184  
80905  49304  38337  
139706  62936  27861  
111977  65894  30001  
126368  64869  29780  
69650  55494  41223  
125762  64441  23796  
214988  29694  2894  
21297  18070  18109  
107738  63430  31475  
205607  38611  3255  
166000  54226  14179  
62111  49958  32796  
98846  66632  30361  
219586  24819  2109  
118565  62875  33711  
67517  48391  32681  
184569  40201  15263  
217497  24334  5508  
119523  60749  34146  
106199  53087  32334  
195336  35725  12312  
223421  17728  5334  
19612  18935  16122  
217288  25075  3431  
188614  44117  10775  
89266  55037  35973  
139750  64464  25879  
89977  51016  33824  
134908  58444  27872  
198103  35462  10418  
169127  53306  16582  
135255  68154  24533  
22092  19839  17831  
66209  45131  36436  
211962  25368  7545  
109693  53924  37911  
21688  17642  15260  
61477  45458  36998  
175052  50351  15018  
57550  43338  39985  
78881  60302  35870  
179500  46914  13659  
86172  51588  39814  
67268  47003  31244  
89310  56481  32700  
105234  63278  34088  
134955  52166  31565  
39910  34425  27308  
105802  63120  34572  
19031  17500  19114  
90208  69201  37769  
61301  45998  36083  
146470  55264  26018  
82666  48319  41885  
56655  48137  36852  
133385  49089  34571  
144346  62079  20622  
54997  51943  29091  
21514  20130  18084  
150377  47099  29583  
146810  61204  25178  
181366  46860  12575  
126330  53743  35530  
66181  49153  31849  
79363  58047  36323  
178766  60349  6153  
118469  58810  35538  
60849  43069  38493  
37343  32700  31677  
17353  20589  16776  
162734  50079  21915  
132654  73828  24495  
40787  37085  28651  
154464  65531  17512  
44306  36315  26317  
173022  51532  16548  
199269  42521  5365  
215373  21646  8014  
156041  53532  23858  
112568  52709  33306  
183440  36701  21996  
151988  68812  17877  
78894  60831  33404  
156461  52744  23891  
106927  57022  35043  
21680  17559  17831  
67350  46278  32485  
135027  59945  22774  
112350  69816  33644  
155088  56621  21728  
110868  52102  32386  
205973  28162  11341  
215119  25275  6803  
214759  23087  9012  
218700  17677  10057  
19961  15055  19092  
178550  48375  17718  
94929  65549  37478  
20968  17939  18229  
189803  45599  9847  
91032  65469  39816  
139345  69168  23930  
163440  60250  16692  
41871  37368  27872  
19851  19880  17402  
22421  19474  16710  
39077  34452  31005  
106108  59053  31381  
108845  58539  30362  
156010  50084  21261  
39422  36740  29512  
19353  19381  17073  
110783  53546  34983  
19503  20570  17276  
77165  56731  40383  
44546  35708  29149  
78629  57551  37298  
207865  31578  7270  
22051  17753  16627  
145576  64613  20468  
81486  56622  39404  
125651  56628  35265  
125141  65620  30179  
89410  54494  33465  
147786  59217  24535  
38647  32278  31924  
41752  35022  25967  
57541  49069  32230  
124100  62959  28279  
163754  54866  20005  
40407  26712  25009  
202885  39344  4748  
19779  19905  16984  
